sentiment,message,tweetid
2,"RT @nytimes: “For us, climate change is beyond ideology”: How the Dutch are learning to live with water https://t.co/KwLZdJnrHH",594647
2,Pakistan ratifies Paris Agreement to fight global warming https://t.co/2HA603zCvr | FOX News,597534
2,"#climatechange China, LatAm experts discuss climate change cooperation https://t.co/E4G7ko9OHt https://t.co/FRfrkirQLM",285878
2,"Kim Stanley Robinson's New York 2140 is a glorious thought experiment on climate change - The Verge

The Verge

Ki… https://t.co/OyseFpmVwF",917112
2,EPA removes climate change information from website https://t.co/ZyobvFLrM4,426653
2,RT @kylegriffin1: Politician who has criticized NASA's spending on global warming science was just nominated by Trump to head NASA. https:/…,116232
2,"RT @cnni: Trump says 'nobody really knows' if climate change is real, despite vast majority of climate scientists saying it i… ",76804
2,#buzz California unveils sweeping plan to combat climate change https://t.co/W2O3EMMt2m via #globalbuzzlive,321256
2,RT @thehill: EPA flooded with phone calls after EPA head denies CO2 role in climate change: report https://t.co/RtNK290LPR https://t.co/nXh…,433477
2,Pope urges world leaders not to hobble climate change pact https://t.co/KGYEo2ITdZ,865537
2,RT @FoxNews: .@POTUS: 'We've done more to battle climate change than any time in our history. We're world leaders on that.' https://t.co/KrÃ¢â‚¬Â¦,812679
2,"RT @CBSThisMorning: “A lot of Republicans just assume that they’re supposed to ignore this issue,' @RepCurbelo says on climate change.…",162127
2,"RT @AJEnglish: Lab grown 'Super coral' that can survive a 100 years of climate change.

Via @AJTechKnow https://t.co/4bInr7yvwr",213815
2,"RT @postgreen: On climate change, Scott Pruitt causes an uproar - and contradicts the EPA’s own website https://t.co/xw5RSj0V4C",604818
2,UPDATE 3-Big Oil pledges $1 bln for gas technologies to fight climate change https://t.co/fYjebKJWJ3,37673
2,Duke Climate Coalition calls for University to take action against climate change i .. https://t.co/Y5V87gBzwL #climatechange,673411
2,Jerry Brown to transform California into a “climate change bubble” disconnected from reality https://t.co/tQWeUObdiC,296159
2,"RT @BirdLife_News: A quarter of all globally threatened birds are being further punished by climate change, new study reports… ",336850
2,RT @populararch: The ancient #Indus civilization's adaptation to climate change #archaeology #anthropology https://t.co/inJF9xKFvu https://…,785478
2,Google:How Margaret Thatcher helped protect the world from climate change - CityMetric https://t.co/DuGVYAihdJ,589425
2,RT @guardiannews: Utopian ideas on climate change will get us precisely nowhere https://t.co/EB3d3FLPhp,970040
2,How climate change could make air travel even more unpleasant https://t.co/SLUqR0wke8,493277
2,RT @InSpiteOfTrump: Barrier reef back in the crosshairs of global warming https://t.co/YDFGBZL0MY,504518
2,Patton Oswalt wants Mick Mulvaney tried for climate change ‘terrorism’ https://t.co/OZfNyy7Lld,498063
2,RT @SierraClub: 'A sense of despair': The mental health cost of unchecked climate change https://t.co/SA0wyw86iS  (@CBSNews),642432
2,"From Trump and his new team, mixed signals on climate change https://t.co/QAUXkPESGT",662990
2,"Company with top scientists know science shocker: Shell 1991 film warned of climate change danger

https://t.co/mlvoMXhk08",195093
2,RT @kamleshkhunti: Association between climate change and diabetes? https://t.co/n7cQkUw9qR,641383
2,"In race to curb climate change, cities outpace governments - 'Cities from Oslo to Sydney are setting goals to curb… https://t.co/GXQnRq6Mx0",520564
2,"RT @JamesHibberd: .@GameOfThrones star warns: Winter isn’t coming, climate change ‘terrifying’ https://t.co/uPckEiACT9 #GoTS7 https://t.co…",79804
2,RT @WorldfNature: Trump budget chief on climate change: 'We consider that to be a waste of your money' - CNN International…,70780
2,"RT @thehill: GE CEO vows to ignore Trump, continue to fight climate change: https://t.co/M2x7Iab5vY https://t.co/CZIcvURkoF",77011
2,RT @jwalkenrdc: Scott Pruitt’s office deluged with angry callers after he questions the science of global warming https://t.co/RoMZ6mIGvZ,976969
2,RT @climatehawk1: Why #climate change is going to be very bad for the global economy - @BusinessInsider https://t.co/PKAxLsHl3X…,40248
2,MPs from 34 countries write to stock exchanges asking them to make firms reveal climate change risks https://t.co/FbJy9hypb9 #worldnews #n…,375405
2,"RT @gramsci1937: Paris climate change treaty 'irreversible' - FranÃƒÂ§ois Hollande

https://t.co/lxtouJahFi",954667
2,RT @MichaelReschke: @IndianaUniv spending $55M to help state prepare for impacts of climate change https://t.co/7UigDkbExX,969857
2,Post Edited: On the brink: 95 per cent chance of global warming ‘tipping point’ https://t.co/4GfUmfTwrG,599448
2,What does Africa need to tackle climate change? - https://t.co/6aXWZ547ub https://t.co/kg2Zr10HJQ,390165
2,RT @_Unionistparty: Breaking news!!! @realDonaldTrump issues a massive gag order on any speech about climate change @CNN @foxnews @msnbc @c…,486037
2,The Weather Channel rains on Breitbart's anti-climate change parade -… https://t.co/RcjqNVL6Ja… https://t.co/QNZjdqFRDC,386438
2,"RT @BDTSpelman: Jane Fonda: If we don't address climate change immediately, four years from now it will be too late.",245575
2,"RT @TheCDZ: Susan Sarandon on Trump meeting with Kanye West: 'I hope Kanye talked to him about climate change, that's what I'm counting on.'",334895
2,RT @UNEP: Scientists are calling on policy makers to act urgently to slow the effects of climate change on endangered species…,465
2,The next big climate change battle starts in India: … . Whatever Trump’s attitude toward… https://t.co/vvqBnYOkxQ,276277
2,RT @BBCPeterHunt: Prince Charles calls climate change the 'wolf at the door'. @realDonaldTrump has called it a 'hoax' and 'bull****'. https…,362619
2,"RT @s_guilbeault: Canada not ready for climate change, report warns https://t.co/5YWljFkdA3",410133
2,RT @JonathanCohn: Why climate change is about to make flying a whole lot worse https://t.co/iHGnBY0DEg,657751
2,RT @AP: Pilgrims feeling the effects of global warming mark Peru's annual Snow Star Festival in this #360video. More here:…,14123
2,RT @MarketsTicker: Pruitt won't say if Trump believes climate change is real https://t.co/6zfpcMkTeB,138171
2,"RT @CNN: Exxon 'misled the public' on climate change for nearly 40 years, according to a new Harvard study…",499377
2,Growing algae bloom in Arabian Sea tied to climate change - https://t.co/A4j8T5usOS https://t.co/LBysYLiXlo,11749
2,"RT @cnnbrk: Secretary of State moves to eliminate or downgrade special envoy positions, including climate change representative…",573156
2,#Top_Stories Committed to climate change as per own requirements: India - Economic Times https://t.co/QbAMLwQU3e,30448
2,RT @motherboard: Rex Tillerson used alias 'Wayne Tracker' to secretly discuss ExxonMobil's climate change problem…,129351
2,"TRUMP DAILY: Apple, Google, Microsoft, and Amazon will continue to fight climate change despite Trump’s order #Trump https://t.co/7WEVPu8IOp",563239
2,"RT @usgcrp: Vulnerability to #climate change varies across time and location, communities, and individuals:… ",969120
2,RT @JayFamiglietti: Is climate change making catastrophic storms like #Harvey the new normal? Expert climate scientists weigh in.…,214099
2,"The #chemicals industry has joined the fight to prevent climate change.
https://t.co/IYqB1ttOFC",358893
2,RT @WorldfNature: Judge orders Exxon to hand over documents related to climate change - CNNMoney https://t.co/RVXMpQikIJ https://t.co/uWITf…,310470
2,RT @washingtonpost: How climate change could be breaking up a 200-million-year-old relationship https://t.co/rPFGvb2pLq,399654
2,"RT @DailyMonitor: According to experts, good farming practices can combat the effects of climate change and also limit it. #FarmClinic http…",892244
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XM7qUmahdX https://t.co/NA2yg8JkP9",622058
2,"RT @sciam: After Trump inauguration, White House website cuts references to 'climate change' and 'global warming.' @motherboard https://t.c…",351959
2,The right in America may deny climate change but conservatives in the UK are taking action https://t.co/D0ClAQ4Tii,559004
2,Jesse Watters is on the hunt for global warming https://t.co/EUsXNDbcnY,161340
2,"RT @vlramirez12: Sanders to Trump: Listen to scientists, climate change is real https://t.co/BLhOxVgPBF via @msnbc",944524
2,"Trump will undo Obama’s plan to curb global warming, the EPA chief says https://t.co/mHK7FYm29A https://t.co/CloSvBOKyW",680075
2,RT @NatureNews: Staff at a US energy lab have asked scientists to scrub references to climate change from their work…,669572
2,NY AG says Tillerson used alias in emails on climate change https://t.co/GSF3Vo6UqH,77291
2,"To get ahead, corporate America must account for climate change https://t.co/HjVJa2CsY6",157958
2,RT @businessinsider: The Trump administration has told the EPA to remove its climate change data from its website https://t.co/xHMcBspfnH h…,827384
2,RT @HuffingtonPost: UN: Paris deal won't be 'enough' to avoid worst effects of climate change https://t.co/2OzsX1RyKK https://t.co/Ube2xB0Ã¢â‚¬Â¦,372137
2,"RT @FoxNews: March for Science rallies hit Trump for climate change skepticism, budget cuts https://t.co/YNDBXMxYFM https://t.co/PqLnnKf2Wv",478583
2,More winter-time haze in Beijing with global warming https://t.co/e7kwwNEnwh https://t.co/NHdC7alKOz,115685
2,"RT @IFRCAsiaPacific: Deadly winters, climate change spell doom for Mongolian herders https://t.co/FDbJAWFhqJ via @SCMP_news",785110
2,Trump dismantles climate change panel https://t.co/tY9tQ8KasU,654623
2,RT @CBCNews: B.C. forests get $150 million boost to battle climate change https://t.co/HAFSb7ok9v https://t.co/xXmbldeEHl,799661
2,RT @center4inquiry: Most Americans want 'aggressive' action on climate change: Reuters/Ipsos poll https://t.co/80lIm3wSmq via @Reuters,202714
2,#environment Ã¢â‚¬ËœThereÃ¢â‚¬â„¢s no plan BÃ¢â‚¬â„¢: climate change scientists fear consequence of Trump victory https://t.co/PQu4i7T58h,914114
2,"Depression, anxiety, PTSD: The mental impact of climate change - CNN https://t.co/Ok0YUw16nR",101375
2,RT @CNNPolitics: German Chancellor Merkel closes the G20 summit with a rebuke of US President Trump's stance on climate change…,386539
2,RT @cnni: Here's what President Trump's executive order on climate change means for the world https://t.co/2rp75eOeYm https://t.co/ZujQLzPX…,86583
2,RT @davidmwessel: DOE won't provide names of climate change staffers to Trump team https://t.co/iopRhxw7mR,918686
2,RT @ajplus: Diplomats at the UN global warming summit are very concerned about Trump's stance on climate change. https://t.co/wZ6VbM60K8,248494
2,International ranking of government actions on climate change puts Australia fifth last out of 58 countries. https://t.co/mUOjKHNhvJ #9News,63732
2,Recent pattern of cloud cover may have masked some global warming: ThereÃ¢â‚¬â„¢s a deceptively simple number at the... https://t.co/zkA5GkP43c,60697
2,RT @CNN: The kids suing Donald Trump over inaction on global warming march to the White House https://t.co/idPI5Qlou7 https://t.co/DfwziSqy…,413174
2,"In generational shift, college Republicans poised to reform party on global warming https://t.co/plVx9WPPM9",159095
2,US climate change campaigner dies snorkeling at #GreatBarrierReef #GreatBarrierReef https://t.co/UG8e4ptW6x https://t.co/Bl2kcnoR2e,923994
2,"Euro Times: For China, climate change is no hoax – it's a business and political opportunity https://t.co/eztq1kNxCV via @moral_time",206460
2,"RT @nytimesphoto: Countries hardest-hit by drought, and famine, produce almost none of the emissions believed to cause climate change…",223266
2,"China's coastal sea levels rise to record high, experts blame climate change https://t.co/ggbn5QYOIn",976808
2,Leonardo DiCaprio meets Donald Trump to talk climate change https://t.co/dbH47EWJlb https://t.co/m3o8B1P1dk,933603
2,"RT @SopanDeb: 'On climate change, Scott Pruitt causes an uproar — and contradicts the EPA’s own website'
https://t.co/G4sMVU5SWg https://t.…",964931
2,RT @EJ_Aus: Governments face 'wave of legal action' over climate change inaction as natural disasters worsen. https://t.co/RF8XpRdP0s #Harv…,919678
2,RT @WFSFPres: Record-breaking climate change ‘uncharted territory’ https://t.co/LC4gqtYw3U Postformal #Education &amp; Complex Futures https://…,404735
2,RT @lenoretaylor: Trump begins tearing up Obama's years of progress on tackling climate change https://t.co/EgA1nL7J3j,596541
2,RT @FoodSecuRR: Barack Obama on food and climate change: ‘We can still act and it won’t be too late’ https://t.co/jYxAxwGNcF https://t.co/K…,543460
2,RT @gregladen: Trump’s defense secretary cites climate change as national security challenge https://t.co/2vEYI6a8ZA,44581
2,RT @MDBlanchfield: Badlands National Park deletes climate change tweets after its account was ‘compromised’ - The Verge https://t.co/f3jnPj…,754946
2,"RT @nytimes: How Americans think about climate change, in 6 maps https://t.co/Rdp0qpqLK0 https://t.co/zzxTAG2BUZ",569556
2,RT @TheDailyClimate: #China blames #climate change for record sea levels. @Reuters https://t.co/tqf7QCYUmp,884544
2,RT @PTI_News: US President #DonaldTrump signs order to roll back Obama's climate change measures.,161689
2,"RT @SasjaBeslik: Meet ChinaÃ¢â‚¬â„¢s 'ecological migrants': 320,000 people displaced by climate change https://t.co/MsyqCisUG6Ã¢â‚¬Â¦",300023
2,Jesse Watters is on the hunt for global warming https://t.co/OgSE7NDlIq,740203
2,RT @RunGomez: The National Park Service twitter account for @BadlandsNPS has gone rogue -- tweets about climate change https://t.co/hoACUe1…,748967
2,RT @drinksfeed: How tequila could be key in our battle against climate change https://t.co/ZJvMzwmXlw,363192
2,Climate scientists say likelihood of extreme summers surging due to global warming: Report’s authors say Sydney… https://t.co/MGy5yHi3Sg,811189
2,Plants can be engineered to help fight the effects of climate change https://t.co/3kBYLlDkrq https://t.co/tZafE0Of6a,150214
2,RT @PamelaFalk: The world is racing to stop climate change. But the math still doesn't add up https://t.co/N4pBGsCidm,400295
2,"Stopping global warming is only way to save Great Barrier Reef, scientists warn
https://t.co/Et4duwdJ77
#Fukushima… https://t.co/jdKOp9T17d",351740
2,Q&amp;A: Australia 'raising middle finger to the world' on climate change - ABC Online https://t.co/XLLnVLhwUn,439405
2,"RT @CBSNews: Only way to save the world’s coral from heat-induced bleaching is with a war on global warming, study says:…",512626
2,RT @hekasia: Congressman leaves stage to a chorus of boos after saying the jury is still out on climate change https://t.co/DlINFwgo2N,248780
2,Trump to announce decision on climate change Thursday https://t.co/HQdEUgDzmG,411234
2,"RT @aerdt: What can rest of world do if #Trump pulls US out of #ParisAgreement on climate change? | @AdilNajam &amp; Henrik Selin
https://t.co/Ã¢â‚¬Â¦",69811
2,RON HART: Don't buy the 'climate change' hype - Santa Rosa Press Gazette https://t.co/DQNI7wpAjn,676221
2,One of the most troubling ideas about climate change just found new evidence in its favor https://t.co/KyyEynEZ1u,645159
2,RT @intlspectator: UNITED STATES: Trump is consulting on how to withdraw the US from the Paris climate change deal,615331
2,RT @YaleE360: First large-scale survey of microbial life in sub-Saharan Africa may help protect ecosystems from climate change.Ã¢â‚¬Â¦,65978
2,RT @Adel__Almalki: #news by #almalki: Trump to roll back use of climate change in policy reviews: source https://t.co/6BivHeybgp,637614
2,"@Betsy_Rosenberg Contradicting settled science, Donald Trump says 'nobody really knows' on climate change - CBS News https://t.co/wMkyVLJ8Dy",37645
2,"RT @WSJ: Appetite for oil and gas will continue to grow despite efforts to curb climate change, says Saudi energy minister https://t.co/oBuÃ¢â‚¬Â¦",14884
2,RT @business: China tells Trump climate change isn't a hoax it invented https://t.co/eWVQtI28t3 https://t.co/7qV3RfzTTE,182129
2,RT @scienmag: Study reveals 82 percent of the core ecological processes are now affected by climate change https://t.co/W9l88HMPYd https://Ã¢â‚¬Â¦,126702
2,RT @tveitdal: The Trump White House is at war with itself about climate change https://t.co/Gl0qJcRjBm,80667
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/ZtxvncT4Dk https://t.co/kxdBaEJUNf",53511
2,"RT @nytimesbusiness: In Kansas, politics make it hard to talk climate change. “People are all talking about it, without talking about it” h…",790132
2,RT @RenewEnergy_RR: Other nations will move forward on climate change 'irrespective' of US https://t.co/J0fhxRjCUU https://t.co/0iuWcKVLtt,958057
2,RT @nytimes: Donald Trump has called climate change a hoax. A Chinese official says it is anything but. https://t.co/N7y35LTyN2,143176
2,RT @YaleE360: Can the impact of human activity on climate change be calculated? A new study proposes an equation to do just that…,231365
2,"Ã¢Å¡Â¡Ã¯Â¸ï† Ã¢â‚¬Å“The Paris Agreement on climate change comes into actionÃ¢â‚¬ï†

https://t.co/0Orn22KUNU",211266
2,Seacoast Online advances Wells Reserve climate change talk by Fernandez .. https://t.co/RYjN7Lr395 #climatechange,698916
2,RT @AJEnglish: A month-long journey around Antarctica to study the effects of climate change on the continent…,518506
2,Biden urges Canada to fight climate change despite Trump - Salon https://t.co/s7kDLWc88w,548004
2,RT @NewYorker: How arguments about nuclear weapons shaped the debate over global warming: https://t.co/t98pyYvlvR https://t.co/Mn0PeKgUCn,553993
2,RT @WorldfNature: Oceans storing up staggering amounts of heat: 'the memory of all of the past climate change' - Chicago Tribune…,748633
2,"RT @dibang: जय हो ट्रम्प बाबा की! हद है हद
US Environment head denies that #CarbonDioxide causes global warming
https://t.co/eeasr6CtNd",548620
2,"RT @WorldfNature: With Trump, climate change just got smaller. And bigger. - Christian Science Monitor https://t.co/9jew2gvkbS https://t.coÃ¢â‚¬Â¦",350983
2,RT @business: Scientists want to give the atmosphere an antacid to relieve climate change https://t.co/wTu2aRKhg3 https://t.co/UKeiZkcYRf,113864
2,"RT @pablorodas: #climate #p2 RT China’s ‘airpocalypse’ a product of climate change, not just pollution, researchers say.…",164142
2,President Trump’s proposed EPA cuts go far beyond climate change https://t.co/0OtGnp60dC,838676
2,"Welcome to Pleistocene Park, where Russian scientists want to fight climate change with woolly mammoths https://t.co/BQLd2CjQc4",860451
2,RT @politicshome: Jeremy Corbyn accuses Theresa May of 'subservience to Donald Trump' over climate change move https://t.co/2pbhBhuvSk http…,626132
2,RT @YahooNews: U.S. signs international declaration on climate change despite President Trump's past statements…,185247
2,RT @LeakDump: Rogue Twitter accounts spring up to fight Donald Trump on climate change - Washington Post -…,771294
2,"China's coal consumption drops again, boosting its leadership on climate change https://t.co/rJatZEKiHx https://t.co/b5XO3llYbE",54972
2,RT @WorldfNature: New research predicts the future of coral reefs under climate change - https://t.co/Tkl2muOQ1K…,791642
2,Melting glaciers have become symbols of global warming &amp; monitoring their retreat document reality of climate change https://t.co/gzUzvhRZnK,964956
2,RT @BlairKing_ca: On fighting climate change and what it will mean for BC/Canada’s energy politics https://t.co/NuKyqmJ7za #bcpoli @Norm_Fa…,709651
2,"RT @C_doc_911: In new paper, scientists explain climate change using before/after photographic evidence. https://t.co/8zAj4NGN6V via @scie…",694158
2,RT @thehill: White House climate change webpage disappears after Trump's inauguration https://t.co/30NMUvMMtj https://t.co/YUSiEetzma,529892
2,Is climate change giving the Great Barrier Reef herpes?... https://t.co/Ylg6FAFHYz #greatbarrierreef,358062
2,#UNSG urges rapid scale-up in funding to address climate change #COP22 https://t.co/MozdHunRW1,588283
2,"RT @New_Narrative: After previously calling it a 'hoax,' Trump says there's 'some connectivity' between climate change &amp; human activity htt…",969676
2,RT @PopSci: Can we blame climate change for February's record-breaking heat? https://t.co/ASI0Q6E3wD https://t.co/ozdslliBqB,278913
2,RT @voxdotcom: Trump’s budget envisions a US government that barely deals with climate change at all https://t.co/kZQrlrakpA,857516
2,RT @HaveNoLeader: The National Energy Policy | Grantham Research Institute on climate change and the environment https://t.co/sGx5g8AjHx,30652
2,"USDA has begun censoring use of the term 'climate change', emails reveal

https://t.co/mN7Bbx2iDk",863415
2,Trump to roll back use of climate change in policy reviews: source https://t.co/7BmQoEeyJ4 https://t.co/u72Jn79N3o,927017
2,"Niger Delta communities petition UN, accuse oil firms of abusing climate change programme https://t.co/QfO0saBzTt",992837
2,"RT @ConversationEDU: As Trump strips back ways to mitigate climate change, coastal US towns are planning to retreat from sea-level rise ht…",140319
2,Australia ranked among worst developed countries for climate change action [X-post from /r/WorldNews... https://t.co/xpj85aT4vO #A,493706
2,"RT @FoxNews: March for Science rallies take aim at climate change skepticism, proposed budget cuts
https://t.co/BIrr32OAm8",749016
2,Exxon shifted on climate change under Trump pick https://t.co/vZJpsO1dbt,204846
2,"RT @GlobalWeirding: Gates, Bezos, Ma, and other investors worth $170 billion are launching a clean-energy fund to fight climate change http…",991989
2,RT @scienmag: Spotted skunk evolution driven by climate change https://t.co/f7APV5hHfB https://t.co/LTFCO9yaCj,918095
2,"RT @GSmeeton: Donald Trump engaged in 'extraordinary diplomatic row' with Prince of Wales over climate change, says Sunday Times… ",784098
2,Kuwait's inferno: how will the world's hottest city survive climate change? https://t.co/CWoOt1aRk9,627
2,Website maps Vanuatu climate change flooding risk https://t.co/ikOGzOup5D,711023
2,RT @Independent: China slams Donald TrumpÃ¢â‚¬â„¢s plan to back out of climate change agreement https://t.co/Bo78HT1eQ3 https://t.co/k0XQvcpr4l,980570
2,RT @TheEconomist: The impact of climate change on the Great Barrier Reef https://t.co/6XmOnZ1YB7,291662
2,Martin Schulz warns Angela Merkel Germany is on 'Trump course' over climate change https://t.co/NVUiKQNcl3 The @potus effect on glogalists,672000
2,RT @guardian: Michael Bloomberg and Mark Carney: How to make a profit from defeating climate change https://t.co/3eaEfN7ZQF,426295
2,G7 leaders blame Trump for failure to reach climate change agreement https://t.co/ehPRpWHAl7,274986
2,"Nike, Google, and other companies take down Trump over climate change https://t.co/2lFPGo4Dck https://t.co/gJZZTSYLce",660301
2,EPA boss: Room for hope on climate change - WFMZ Allentown https://t.co/FszNB5gvpi,722255
2,RT @MRodOfficial: The impact of climate change on the Great Barrier Reef - The Economist https://t.co/TRKWXPIKcx,889762
2,“The Global Military Advisory Council on Climate Change has warned the impact of global warming will drive massive…” https://t.co/wRvUyifPJd,72364
2,"RT @abcnewsMelb: Port Phillip Bay 'in pretty good nick' despite growing population, climate change, environmental health report find… ",686945
2,Eddie Joyce adds climate change to his ministerial portfolio. @VOCMNEWS,420572
2,"Trump revokes Obama climate change rules, declares end to 'war on coal': https://t.co/PIQ0Wu04La",41269
2,ExxonMobil ordered to cooperate with subpoena in climate change investigation.. Related Articles: https://t.co/KFTyF43xmp,895708
2,Daily Mirror: Trump’s environment boss doesn’t think humans are driving climate change – despite… https://t.co/VuCHepZYkm #NewsInTweets,20356
2,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… https://t.co/vABFPVFZVD,839111
2,"RT @FoxNews: EPA chief: Trump to undo Obama plan to curb global warming
https://t.co/3pLqjtoMx5",109816
2,RT @NYTScience: Corals across Australia's Great Barrier Reef are dying. The cause: climate change. https://t.co/KkZqTNlEXm https://t.co/QGN…,635334
2,Drone tech offers new ways to manage climate change https://t.co/8zyS3pZGMJ #environment,479327
2,Australian coastline glows in the dark in sinister sign of climate change https://t.co/r8l4GkuxGL https://t.co/yTKcRonOOU,549249
2,"RT @Alex_Verbeek: Polar vortex is shifting due to climate change: extending winter 

https://t.co/MB3jpJY3Mn #climate #weatherÃ¢â‚¬Â¦",397453
2,"RT @BuzzFeedNews: A conservative group sent a book and DVD with misinformation on climate change to over 300,000 teachers nationwide https:…",548740
2,"RT @Independent: Corbyn: I would have challenged Trump over climate change, not ignored it like Theresa May https://t.co/6DqNAS0H14",238886
2,RT @DavidKoranyi: Potential new Energy Secretary urges Trump to Ã¢â‚¬Å“swiftly withdraw from climate change commitmentsÃ¢â‚¬ï† https://t.co/rM32BgnxHvÃ¢â‚¬Â¦,678979
2,Trump is creating a void on climate change. Can California persuade other states to help fill it? https://t.co/MZg3YBecs3,616954
2,RT @mmfa: New Trump appointee believes climate change is a wealth redistribution scheme to separate us from organized religio…,248320
2,"March for Science rallies take aim at climate change skepticism, proposed budget cuts - Fox News https://t.co/s0zcJ2sTfs",207261
2,RT @thehill: Trump’s Defense secretary calls climate change a national security risk https://t.co/iAZCsCf1vM https://t.co/swBT0EXZkY,174496
2,RT @KTLA: Gov. Jerry Brown calls Trump's executive order on climate change a 'colossal mistake' https://t.co/bW1ENt0cYF https://t.co/gbOS20…,381055
2,"RT @WorldResources: Reflections on Leonardo DiCaprioÃ¢â‚¬â„¢s new #climate change film, #BeforeTheFlood https://t.co/YRrLgtZRbc https://t.co/A0tWUÃ¢â‚¬Â¦",456164
2,Study offers a dire warning on climate change - The Boston Globe https://t.co/vqwfmoO3rL,767851
2,California Republicans face backlash for backing climate change program https://t.co/JHng2n3DpL,575560
2,Emergency campaign launched to convince Trump climate change is real. Failure risks 'planetary disaster' https://t.co/rgjTF6gs1q,978830
2,RT @rodeodance: EPA chief Scott Pruitt says carbon dioxide is not a primary contributor to global warming https://t.co/RFBRZmW6wg #climatec…,623312
2,RT @sciam: Dozens of military and defense experts advised President-elect Trump that global warming should transcend politics.Ã¢â‚¬Â¦,175738
2,"RT @TheMurdochTimes: China to Trump: We didn't make up climate change. It's not a hoax. Reagan, Bush began global warming talks in 1980sÃ¢â‚¬Â¦",107943
2,"RT @climatehawk1: Scientists find rapid growth in acidity in Arctic Ocean, linked to #climate change https://t.co/iusJ4dK6mr… ",127626
2,Why global warming could lead to a rise of 100000 diabetes cases a year in the US - Los Angeles Times https://t.co/djvAGIYm7r,526393
2,RT @nytimes: Bill Gates leads new billion-dollar investment fund to tackle climate change https://t.co/g8hRa9XVfb,71347
2,RT @AP: Eight children ask judge to find Washington state in contempt for failing to protect them from climate change. https://t.co/6tWuVjp…,229985
2,RT @Orion_Magazine: Rogue Twitter accounts spring up to fight Donald Trump on climate change - The Washington Post https://t.co/cg6XMLGQLa,733819
2,RT @nytimes: President Trump may find some allies on climate change at the G-20 meeting https://t.co/aCKasFeHJp,866812
2,Obama to speak on climate change https://t.co/O83MBGC3wm,325150
2,RT @ezraklein: The Trump budget totally unwinds the Obama admin’s efforts to combat climate change: https://t.co/0ftj16aWzG,917366
2,"A global health guardian: climate change, air pollution, and antimicrobial resistance https://t.co/aZM6r7RPpx @reliefweb",768039
2,RT @CGTNOfficial: #Twosessions China praises role of Paris Agreement in climate change battle https://t.co/mckpBQwrqD https://t.co/7e9sB51c…,598323
2,RT @MemphisFlyer: Stormy Weather: The science and politics of climate change in the Mid-South https://t.co/h7Geog0HnD https://t.co/I1BlyEt5…,328683
2,Bill Nye: Trump would win reelection if he embraced climate change action https://t.co/eOikigFK45 via @YahooNews,706127
2,Big Oil pledges $1 billion for gas technologies to fight climate change https://t.co/pBWtSghVoK,411401
2,"RT @climatehawk1: Houston fears #climate change will cause catastrophic flooding: 'It's not if, it's when' | @Guardian…",566326
2,RT @ClimateGroup: Trudeau and premiers to announce climate change deal Friday: https://t.co/hByOreQNAa via @CBCNews,461512
2,Early warning signs for climate change researchers - Cape Cod Times (subscription) https://t.co/WgTFwhMVnH,847014
2,RT @LiberalResist: Putin thinks Russia will benefit from climate change and communities will ‘adjust’ - https://t.co/T9kEIY3xdx https://t.c…,980432
2,RT @solange_lebourg: Donald Trump and Prince Charles 'in row over climate change' ahead of President's first UK visit https://t.co/3gj8nTBR…,461153
2,RT @kylegriffin1: The Trump administration just disbanded a federal advisory committee on climate change. https://t.co/QSi9dC1gkH,989059
2,"Welcome to Pleistocene Park, where Russian scientists want to fight climate change with woolly mammoths https://t.co/yqvta4Xy5I",897531
2,Nato warns climate change is 'global security threat' as Donald Trump mulls over Paris Agreement https://t.co/bzhGGd31P4 #worldnews #news …,952523
2,Congressman leaves stage to a chorus of boos after saying the jury is still out on climate change https://t.co/WLKeDCIpAa AZ = retardville,106765
2,RT @EvoBehGe_papers: Improving the forecast for biodiversity under climate change. https://t.co/jDKbhgVBVn,553325
2,RT @nytimesworld: Scientists are pointing to an accomplice in China’s devastating smog crisis: climate change https://t.co/7QpVo6a4Iw https…,547714
2,RT @usfs_srs: Are anglers worried about reduced habitat for #trout due to #climate change? https://t.co/QTAUspawEs https://t.co/Qa3WNOlRrO,79978
2,President Trump's budget chief on climate change: 'We consider that to be a... https://t.co/APkdfdBqdN by… https://t.co/OZqBedX8Ls,253590
2,"The curious disappearance of climate change, from Brexit to Berlin https://t.co/RQxqXqehcX",149139
2,"RT @climatehawk1: Message from Africa's Malawi, on #climate change's front lines https://t.co/fGCqWwwqVf via @irishtimes… ",949253
2,RT @AP_Politics: A region-by-region guide to climate change in the US. https://t.co/p6kxY08SE4,43555
2,RT @Carbongate: Donald Trump expected to slash Nasa's climate change budget in favour of space exploration https://t.co/U41t1m25et via @teÃ¢â‚¬Â¦,439724
2,"RT @AnikaMolesworth: From Asia to Australia, farmers are on the climate change frontline https://t.co/ZkG8iEEPsw @CrawfordFund @FAotC @ACIA…",338375
2,RT @CNN: Robert F. Kennedy Jr. says President Trump's climate change policies are 'turning America into a petrol state'…,959620
2,World's biggest fund manager issues threat to oust bosses who ignore climate change via /r/business https://t.co/XElfaoMsvP,544782
