sentiment,message,tweetid
1,RT @zacheryross: Donald is building sea walls to protect his coastside properties from sea level rise resulting from a climate change he do…,425476
1,"RT @KalvinMacleod: PHILOSOPHY MAJOR: humanity is at risk
STEM MAJOR: because global warming is affecting sea levels
ENGLISH MAJOR: is it af…",543360
1,"RT @RepYvetteClarke: Global climate change threatens every community in America, every nation in the world. We need to take it seriously. h…",620199
1,RT @Prof_McGrath: @realDonaldTrump @Physics4Climate Professional physicists urge action on climate change: https://t.co/nde5U6dk6m,554643
1,CDC’s canceled climate change conference is back on — thanks to Al Gore - The Washington Post Thank You Al Gore ❤🌎 https://t.co/tRbAhvic7m,170751
1,RT @Jackthelad1947: We need more climate change warriors like Naomi KleinÃ‚ #auspol https://t.co/AwdQoDazNY https://t.co/2k0xc5HDlx,695685
1,"Acknowledging the growing impact of climate change on the nation, https://t.co/yKg5pmpiNU",829610
1,You’re doing a disservice by having one climate change skeptic and not 97 or 98 scientists or engineers... https://t.co/EGuF4ehqsX,602909
1,@jenns29 And it's been 50 here in Michigan....but climate change is fake news! https://t.co/G0jD8Wl0si,473811
1,RT @iansomerhalder: Speaking of climate change-TONIGHT Is another killer episode of @YEARSofLIVING ! 10/9c on @NatGeoChannel https://t.co/TÃ¢â‚¬Â¦,898944
1,RT @frankieboyle: Let's look on the bright side. Maybe climate change will kill off humanity before a Global Fascist government can start t…,495667
1,Go on about how global warming is bullshite... #clowncar https://t.co/G7ZbrgQsV5,801844
1,"RT @Wikipedia: 2016 was the hottest year on record, as shown in this NASA video. Read more about global warming:…",375928
1,What the hell is wrong with u Trumpers ? Ozone pressing heavily ? Lack of oxygen due to Chinese global warming ?,927094
1,RT @009barca: @MadMasterr Yes global warming has its worst affects on South Asia.....ye desert hai https://t.co/xgT7S3MVaf,800405
1,@CoryBooker You can't say give Trump a chance when he's chosen a climate change denier to head the EPA,540999
1,RT @WMBtweets: We're united in the fight against climate change! Add your voice to @ConservationOrg's ThunderclapÃ¢â‚¬Â¦,32028
1,RT @lifelearner47: Perspective | How farmers convinced scientists to take climate change seriously https://t.co/ZVhikXjT5p,640061
1,Only one of the things that will kill people as a result of human made global warming. https://t.co/QCdChb0FXS,735102
1,We are supposed to be a worldwide leader and role model when it comes to stopping climate change....so much for that.,639959
1,"RT @AssaadRazzouk: In the new new world, China lectures the United States about climate change and the importance of cooperation betweÃ¢â‚¬Â¦",520954
1,@brianklaas @jongarysteele @realDonaldTrump so completely clueless about global warming it's embarrassing!!!,258793
1,"RT @altUSEPA: EPA stops collecting important climate change data.
No data = no science.
https://t.co/QOY3c5X0l6",466342
1,"RT @Earthjustice: Reason #506 why we march: #PollutingPruitt says CO2 isn't a major contributor to climate change. 

Join us:…",111437
1,We can't afford to ensure every student has the power of the functionality of climate change is dangerous. Join Team today:,39031
1,RT @Chuckmeg: @Susanhdon @CitizensFedUp @funder The pope asked trump to support climate change but he said no is that Christian to you?,677967
1,"RT @SenSanders: We cannot afford to by led people who, despite all of the scientific evidence, believe that climate change is a hoax.",930575
1,"How can FL vote for someone who believes climate change is a hoax? Sea level rises 1ft, how much of the state disappears! #ElectionNight",626106
1,"RT @Lee_in_Iowa: 'Gay &amp; transgndr rights, &amp; action on climate change...are now largely mainstream, esp in cities...home to...educate…",559281
1,RT @ActOnClimateVic: Many were keen to see what #VicBudget invests in climate change prevention + resilience to impacts. #SpringSt https://…,269522
1,RT @johniadarola: Adding $54b for more bombs while slashing the minimal amount we spend to combat climate change is one sign of a species c…,161164
1,"RT @ClimateReality: Tabloid attacks climate change, science, and @NOAA with outrageous claims. We must #StandUpForScience and facts… ",382772
1,RT @ParanoiaPics: This photo by Kerstin Langenberger shows how polar bears are being affected by climate change. https://t.co/VDpLu5ggOH,990131
1,RT @ClimateCentral: Newsflash: climate change doesn't care who got elected https://t.co/qYgJobklVw https://t.co/xYeLxIMMmZ,804502
1,"Letter: New Year, same fight against climate change However the New Year brings reasons for optimism. A new public… https://t.co/EPZV5X6j5m",815966
1,RT @UKCIP: Interesting post: adapting to climate change through managed retreat explores how &amp; when it works @CarbonBrief | https://t.co/A…,900419
1,You can impact climate change. NZEC is driving zero energy buildings. Just do it #GivingTuesday https://t.co/QFH2skyZHZ,396030
1,"RT @politico: As the effects of climate change play out, the risks posed by storms like Katrina and Harvey only stand to get wors…",515197
1,FastCompany: Replacing farms with fish farms: The odd solution to both hunger and climate change https://t.co/e50CZHAjhg …,708422
1,Follow @AltNatParkService @RogueNASA for actual science and climate change facts.,467793
1,"RT @GOVERNING: Harris County, the home of Houston, is projected to lose 6% of its GDP to climate change this century…",609439
1,RT @CNN: No snow where there should be. Bleached anemones. Cracks in the ice. This is what climate change looks like:Ã¢â‚¬Â¦,258256
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad https://t.co/hKNbvYxx8M",564987
1,RT @PopSci: These photos force you to look the victims of climate change in the eye https://t.co/dssIlCe2jO https://t.co/kDKY52vIey,243583
1,@BarryJWoods @ClimateOutreach that's a potential solution to climate change. it doesn't do anything to resolve glob… https://t.co/EMyKeZ4OY3,79170
1,He has literally failed at everything he has done since he retired. Now he thinks he knows more about global warming than Bill Nye? LOL.,608790
1,"Plus world is now flat. There is no climate change. No poor people. No sick people. 

Just he and his posse of rubl… https://t.co/VA0iYTJ6qT",51303
1,The perfect gift for someone who might be extraordinarily affected by global warming... https://t.co/s85BWBR1bN,733276
1,RT @interfaithpower: Get your #FaithClimateActionWeek kits! Join more than 1200 faith communities spread the word about climate change…,860876
1,"@realDonaldTrump funnily enough climate change isn't a hoax and won't only target blacks, Mexicans, Muslims, gays&amp;women.White men also m8Ã°Å¸â€™Å¡",58360
1,RT @jonathanchait: Minor election footnote: Electing Trump would also doom planet to catastrophic global warmingÃ¢â‚¬Â¦,759303
1,RT @mashable: Trump falsely claims that nobody knows if global warming is real https://t.co/uszV0jlRUu https://t.co/PvmYh984Id,667336
1,As a whole nation! We must win this war of climate change. I believe we can change global warming and turn America and one day others clean.,683807
1,In the future (if there is one) climate change deniers will be looked at the same way holocaust deniers are today.,700590
1,"RT @TimKennedyMMA: I believe in #science:
There are 2 genders (XY or XX), life begins at conception, climate change is real, habitat conser…",609608
1,"There are other problems contributing to floods as well like deforestation, destruction of chure, more urbanization plus climate change",681123
1,Time for Christmas music...but global warming won't let me get in the mood,998998
1,RT @ZigZagAllah_: Oh. The nature Republicans are destroying because they don't believe in basic facts like climate change and global…,683261
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",711910
1,RT @supermorgy: Why would a President withdrew from a climate change deal?! #ParisAgreement,174034
1,Shell made a film about climate change in 1991 (then neglected to heed its own… https://t.co/o5yk4uKiHa #ClimateChange #GlobalWarming,927477
1,RT @Dreaa_Gunn: It's 82 degrees outside in December and some of y'all still don't believe in global warming 😅,916798
1,"RT @teamdicicco: Modern agriculture cultivates climate change – we must nurture biodiversity
https://t.co/bkqZyLmSH6 https://t.co/H3FgfOIEBd",208359
1,"RT @RedTRaccoon: As 1,000s march to fight for our environment and to combat climate change please watch Carl Sagan's Pale Blue Dot s…",450195
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,713245
1,@realDonaldTrump one thing I would like to ask is please be mindful of our ecosystem global warming is a very real thing please,829942
1,RT @SethMacFarlane: HRC proposes installing half a billion solar panels by the end of her first term. Trump thinks climate change is a hoaxÃ¢â‚¬Â¦,475425
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,362627
1,"RT @willdarbyshire: Also, while i'm here. Saying climate change isn't real, isn't an opinion. You're just a fucking idiot.",972958
1,@SenCoryGardner @COSSADC WTF? You don't even believe in climate change? You really are ridiculous.,382813
1,Exon knew about climate change. Promoted bad science defrauding investors #fraud #lies https://t.co/7ByA46maYO… https://t.co/jPBahmCTNG,578607
1,"RT @blackvoices: POTUS: 'Without bolder action, our children won't have time to debate the existence of climate change.' #ObamaFarewell",220540
1,The Weather Channel schooling  @BreitbartNews on climate change. Next time consult a scientist B4 spreading lies https://t.co/GFb6EZGs7W…,434191
1,RT @StrongerStabler: Tory agitator/climate change denier Nigel Lawson has big connections to fossil fuel companies - spouting dangerous…,996392
1,RT @LorenRaeDeJ: No. Adm Mullen has been saying climate change threat since Bush admin. DOD has prioritized for decades. https://t.co/7sqI1…,594043
1,All of the hard work done to protect clean air and water plus combatting climate change is down the drain. 'Merica!,827670
1,if you're worried about climate change research being censored (and you should be!) why not mention the EPA media blackout &amp; grant freeze?,142891
1,@talha_s97 And dummy Donald #Trump keeps on saying that climate change is a hoax?,638107
1,"RT @ALCassady: I'll remember the media and debate moderators ignoring climate change, the greatest challenge of our time. https://t.co/u45fÃ¢â‚¬Â¦",220097
1,"RT @SvVeldhoven: If simply denying global warming would help, the problem should already have been solved by now. #paris https://t.co/3bO6Ã¢â‚¬Â¦",396943
1,"RT @ahlahni: when you remember that climate change exists, that the majority of people still aren't vegan and that the bees are… ",631731
1,RT @andresgalvezm: This animated map shows why animals can’t survive climate change without our help https://t.co/NAv5E9cgFK,579928
1,"If you are serious about climate change @JustinTrudeau 
You know how much more lethal methane is compared to CO2… https://t.co/EmqjLs8al9",545463
1,RT @JonRiley7: Trump is abandoning global leadership on climate change but the US isn't: governors like Jerry Brown are stepping u…,728416
1,The gathering storm of our generation: a chaotic maelstrom of populism and climate change bearing down on a world paralysed by post-truth,821972
1,"If you think climate change is a figment of your imagination watch this 
https://t.co/pTcbJTc7gq",286972
1,"@WickChris yeah, you're right - nearly as bad as being a climate change denier ;-)",886032
1,"@BillMoyersHQ A naive historian's POV. In reality, all politicians understand global warming, but the represent the rich &amp; deny it for money",892136
1,@RepScottPerry you are an enemy to this planet and a lack of the coal and oil industry that denies global warming is a fact not a theory.,531137
1,"@Taxpayers1234 @cherokee_autumn @wdmichael3 Nope, we have evidence of man made climate change - not evidence of a demigod walking the earth",273310
1,RT @JessicaHuseman: SCOOP: Trump expected to nom Sam Clovis -a climate change 'skeptic' w no science background- as USDA's top scientist ht…,339625
1,"RT @ElaineYoung94: @Micksparklfc @MissSadieV Not half.... we've the Christian Taliban in charge , that deny climate change, evolution…",868216
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦,279464
1,"@Acosta @Sophiemcneill maybe we can fill it with climate change deniers, what? we'd have to freeze them first?!... well... ok...",961936
1,RT @TeamOssoff: 'Neither of us are scientists. That’s why we have scientists. And 97% of scientists agree that climate change is a…,664766
1,If my tulips don't know when to bloom cause climate change has them confused &amp; they end up dying I WILL BLAME DONALD TRUMP,790813
1,"RT @SierraClub: Trump won't save us from climate change, but maybe surfers will https://t.co/KoxDDTZ7EK (via @HuffPostGreen)",166401
1,"RT @billmckibben: Trump is making biggest bet any leader has ever made: physics isn't real, and climate change can be safely ignored https:Ã¢â‚¬Â¦",362221
1,@realDonaldTrump please do not reject climate change. Please consider your grandchildren. And mine. Be my president too. Thank you ~,382214
1,"With ongoing climate change, expect more warm falls and winters in the future. https://t.co/iYn6wIBu9M",209178
1,RT @Fusion: America is about to become the only country in the world with a leader who doesnÃ¢â‚¬â„¢t think global warming is real.Ã¢â‚¬Â¦,663405
1,RT @JimDalrympleII: The EPA wants to have a climate change debate on TV. Scientists say that's 'bullshit' https://t.co/gGMGZn8b5Z,123271
1,RT @JoeBiden: We're already feeling impacts of climate change. Exiting #ParisAgreement imperils US security and our ability to own the clea…,885844
1,RT @VivMasta: I'm for real hype as fuck because of this weather being nice and stuff but it's because of global warming and that sucks lol,632059
1,Four things you can do to stop Donald Trump from making climate change worse https://t.co/SECBxE9tER #education,401633
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦,526436
1,"we know radiative forcing, and that's pretty much all you need to know to know that climate change is happening",296783
1,Great to see Dr David Suzuki speak on behalf of the Green Party on the importance of the climate change epidemic https://t.co/KNWOQ20itn,802803
1,Excited to be heading to the @UNFCCC Bonn climate change conference next month and learn about the impacts of #climatechange #sb46,189811
1,RT @TheWeirdWorld: People won’t believe global warming but think that THEY will win the 1.3 billion jackpot.,924918
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦,30067
1,RT @RollingStone: Why Republicans still reject the science of global warming https://t.co/KaMcDFqvLj https://t.co/gjyYvPxlQq,929002
1,@realDonaldTrump What about the global warming? This isn't a joke look at the polar ice caps! The water levels are… https://t.co/ckYGj3jfIw,678400
1,RT @UN: 12 #globalgoals are directly linked to climate change. The #ParisAgreement is crucial to achieve them.Ã¢â‚¬Â¦,507158
1,"I'm angry that we're not addressing climate change, and are destroying the precious Earth 🌏 in the name of corporate profits.",444014
1,Trump wants to rip up the Paris Agreement: literally the only global consensus to act on climate changeÃ¢â‚¬Â¦ https://t.co/kMIDJWN7Yc,910937
1,RT @ChelseaClinton: Thank you President Obama for your leadership on fighting climate change &amp; protecting our planet &amp; our future. https://Ã¢â‚¬Â¦,589695
1,in bio &amp; most of the class is either slightly or less concerned about climate change?? like ya'll ain't worried about us drowning??,731351
1,RT @emorwee: Trump's budget also decimates funding for research on climate change that could impact severity of storms https://t.co/Pcu4eVm…,581394
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,789187
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦,355711
1,"RT @Independent: Leonardo DiCaprio gave Ivanka Trump his climate change documentary, in case her dad was still confused https://t.co/EbQNUO…",84191
1,"RT @yeseniatwigs: it's November and I'm near having a heat stroke
global warming got me fucked up can y'all please stop polluting the earth",305365
1,RT @RepBarbaraLee: It’s an international embarrassment that our Science Space &amp; Tech Cmte is run by anti-science climate change deniers htt…,580868
1,"RT @Vegalteno: Instead of funding 4 Meals on Wheels, breast cancer research or climate change actions, liar @realDonaldTrump will spend $4b…",965893
1,RT @Scientists4EU: Strong message to US climate change &amp; renewable energy researchers - you can come to Europe. https://t.co/b4NkePAURY,786181
1,let's be clear about the implications of a trump presidency --override indigenous rights and deny climate change. wÃ¢â‚¬Â¦ https://t.co/2YK7jPkyVL,785891
1,RT @Kernos501: This sculpture by Issac Cordal in Berlin is called “Politicians discussing global warming.” https://t.co/FAGR5KpJYc,781681
1,"Amazing,thats a lot of new species to be found.This is one of the reasons we need to stop climate change! https://t.co/NUo78XUuxV",531817
1,We have a president that doesnt believe in global warming and a VP that doesnt believe in evolution. I think scientific thought will suffer.,527029
1,That's so awesome and inspiring to see the States come together despite #Trump short sightedness re: climate change - IT IS REAL!!!!,507173
1,"RT @AstroKatie: In case you were wondering: no, 4 years of US-led inaction on climate change will not go well for the planet. Now is when iÃ¢â‚¬Â¦",809343
1,RT @SenSanders: We have a president-elect who doesnÃ¢â‚¬â„¢t believe in climate change. ThatÃ¢â‚¬â„¢s frightening for this country and the world.,894872
1,Before the evil infesting the EPA kills this. Another CO2 aspect to consider: water availability and climate change https://t.co/0czL6L32Uj,194108
1,"RT @MeckeringBoy: LNP closed our Infectious Diseases Lab.

Now climate change sees mosquito-borne viruses boom. Putting everyone at risk.…",17859
1,pro-life Christians who go on about abortion all the time but who don't care about the environment/climate change drive me bonkers,70717
1,"RT @aeonmag: Today there are more than 1 billion migrants, a number that may double in the next 40 years due to climate change:… ",527907
1,RT @mcnees: Unbelievable. The Department of Energy instructing grant recipients to remove the terms 'global warming' &amp; 'climate…,376381
1,RT @FrancoisPythoud: Adaptation to climate change in ���� Comparative davantage of local traditional #cow breeds @GaLivestock…,580631
1,RT @JodiLynneRubin: @washingtonpost @WhizBangBaby Don't tell the republicans it's global warming! They can't take the science,754879
1,RT @pettyblackgirI: Patrick Mwalua delivers water to the animals in dry lands of Kenya. He saw the effects global warming has on the wi…,944719
1,LGBTQ friends should be on high alert! @realDonaldTrump went after climate change and @IvankaTrump couldn't change… https://t.co/89YtfKvszG,852071
1,"Trump fools the New York Times on climate change: Memo to media: Ignore what Trump says, focus on… https://t.co/fOhAVoJ1Au | @thinkprogress",776201
1,RT @Frances_Fisher: #Repost leonardodicaprio ・・・ #Reram #RG @voxdotcom: How do we talk about climate change in the… https://t.co/yYvGkE5Yrc,96059
1,RT @Aiannucci: The US elected Trump but the rest of the world didn't.So what do we do if US policies ( e.g. climate change) threaten the reÃ¢â‚¬Â¦,54830
1,@dcexaminer Wouldn't it be more effective if he used his billions to fund projects that actually combat climate change instead of a website?,87980
1,"RT @Ragcha: Hassan believes that combating climate change is critical to our economy, our environment, our people, and our wayÃ¢â‚¬Â¦",686725
1,RT @SarahBaska: when ur at a party and u remember ur president doesn't believe in climate change https://t.co/N1m9PCfiEY,309613
1,RT @TheDailyClimate: Evidence of #climate change abounds amid extreme weather in the Pacific Northwest. #Seattle #PDX @washingtonpost http…,130267
1,Cartoon: If the media covered climate change the way it covers HillaryÃ¢â‚¬â„¢s email https://t.co/7HtoDhfsXW #Voices #NeÃ¢â‚¬Â¦ https://t.co/rkfSBotl6I,207564
1,"RT @doylejacq: Read open letter from scientists on climate change, sign this petition. Our future depends on it. https://t.co/8fOZ4B5NNk",35942
1,RT @mags97m: When the EPA administrator says carbon dioxide is not a primary contributor to global warming.. https://t.co/VgBiRO6pVV,36286
1,"The Obama administration launched a collaborative effort to help communities build climate change resiliency
https://t.co/HDMGCkZWzK",797372
1,RT @RogueNASA: Ninety-seven percent of climate scientists agree that climate change is caused by human activities. #climatechange,734590
1,"RT @mcspocky: Trump dramatically changes US approach to climate change https://t.co/y4y2L6vzz4
He says screw the planet, he doesn…",556769
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦,619697
1,RT @People4Bernie: .@BernieSanders: It's 'pathetic' that EPA chief thinks CO2 not primary contributor to climate change https://t.co/bvNnbe…,864742
1,"RT @alt_labor: 17/ EPA #Budget2017 eliminates 50 programs and 3,200 jobs. Cuts funding to climate change research and cleanup prog…",34789
1,"RT @antonio5591: Florida,Trump defied Cuba embargo&amp;lied to you about it.Also,he doesn't believe in climate change which will affectÃ¢â‚¬Â¦",705363
1,"RT @TheNewThinkerr: Chomsky, literally the most influential intellectual this world has ever seen, says global warming &amp; nuclear war are th…",590444
1,RT @frankieboyle: Let's look on the bright side. Maybe climate change will kill off humanity before a Global Fascist government can start tÃ¢â‚¬Â¦,659007
1,RT @wjcarter: Remember: not a single q on climate change at any of the presidential debates. Zero.  https://t.co/KrXS4qFjrX,906869
1,RT @julienamorgan: 'Investors can no longer ignore climate change. All are faced with a swelling tide of climate-related regulations' Ã¢â‚¬â€œ httÃ¢â‚¬Â¦,631403
1,"RT @AriBerman: Network news spent 3x as much time on Clinton's emails vs all policy issues, including climate change…",636519
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦,601182
1,RT @TenPercent: ‘Labour’ Graham Stringer MP is a climate change denier and supporter of a Tory Lord who shills for oil companies https://t.…,119404
1,".@IoWBobSeely Prove you're a decent person. please publicly oppose DUP views on abortion, same-sex-marriage + climate change #DUPdeal",701675
1,India cover on poisonous fog for weeks now! and meanwhile in the US Trumps says climate change doesn't exist.,452000
1,Denying man's contribution to global warming is like denying steroid intake to surge in home runs batted in MLB https://t.co/XGKVjxq6WG,545662
1,unthinkability bias' - the thing that makes climate change a difficult problem to mobilize against - is a real dan… https://t.co/OTa4XWxjsn,766029
1,RT @DrShepherd2013: article gives me hope. Kudos to this coalition of Congress that recognizes climate change is not a partisan issue. http…,460105
1,"If we seriously want to tackle climate change, why are we not building compact electric vehicles in Australia? https://t.co/IrO94QgQSG",953978
1,"RT @Scientists4EU: Meh, why believe NASA?
'Donald Trump's pick for CIA director refuses to accept Nasa findings on climate change' https://…",390680
1,RT @PhantomGoal: Sammy Wilson - Agreed with man who said 'get the ethnics out'. Openly stated climate change is a myth *while he was enviro…,74766
1,"While everyone is tripping on trump jr emails, big ass sheet of ice broke off, but climate change is hoax tho...#maga",559677
1,RT @SmarterH2020: Green infrastructure is a great way to make a #SmartCity and mitigate climate change and improve biodiversity:…,75207
1,RT @Forbes: 9 things you can do about climate change in your day-to-day life: https://t.co/hfqToIxdE6 https://t.co/2XB4DQnsMX,543916
1,Maps and visualizations of changes in the Arctic make it clear that global warming is... https://t.co/YaEJCCUTXi by #NatGeo via @c0nvey,757967
1,"RT @mcspocky: Just like climate change…
#Resist #TheResistance #Indivisible
#p2 #ctl #UniteBlue #GeeksResist 
#FBR #Progressive https://t.c…",754760
1,RT @cinluvscats: I wanna enjoy the nice weather but global warming,674888
1,"… no, I would not agree that it’s a primary contributor to the global warming that we see — EPA Scott Pruitt #quote #climatechange #Denier",52097
1,"RT @HarvardChanSPH: Honoring climate change agreements will save millions of lives, write Harvard Chan experts https://t.co/dpVTU1Mz3r viaÃ¢â‚¬Â¦",199758
1,"RT @JaneCaro: @4corners This program is extraordinary and terrifying. We must act on climate change now, yet I despair that we won't.",821642
1,"If trump wins that means America, the most powerful country in the world, will have a president that believes climate change doesn't exist",694132
1,RT @USNewsOpinion: Don't sit silently in the face of Trump's climate change denial. https://t.co/r0dAJXnJsz,551935
1,RT @SethMacFarlane: HRC proposes installing half a billion solar panels by the end of her first term. Trump thinks climate change is a hoaxÃ¢â‚¬Â¦,527202
1,Farmers can profit economically and politically by addressing #climate change https://t.co/99LmfIyHCs @ConversationUS #farming #agriculture,986127
1,There is a strong scientific consensus that climate change is caused by human action and will very likely have... https://t.co/iFYUEhYXso,159139
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,196651
1,"RT @CarbonBubble: EPA chief Scott Pruitt: Carbon dioxide not a main cause of global warming. 

Meanwhile, temperatures keep rising. https:/…",426399
1,Great to hear @climategeorge talk about communicating climate change to people not like ourselves @mcrmuseum… https://t.co/Z6ZwgwcOUG,945642
1,China rolls its eyes at Trump over his ridiculous climate change claim - https://t.co/UwQCwdp6Oy #mustread_jb,70194
1,"RT @kristenobacter: Shameful of @ScottWalker to hide climate change from citizens. Irresponsible, weak and unimaginative. #ActOnClimate htt…",591611
1,RT @ClimateCentral: This is why National Parks are the perfect place to talk about climate change https://t.co/h2GyDJrybL https://t.co/NTDU…,525256
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,924307
1,"RT @SkipperClay: Hey Florida, if you go trump, and trump ignores global warming, and the ocean EATS YOU, YOU HAVE NO ONE TO BLAME BUT YOURSÃ¢â‚¬Â¦",387036
1,.@JeffBezos when will @Amazon stop funding hate and climate change denial propaganda? https://t.co/ZNvBIYMSo3 (@SierraRise) #GrabYourWallet,455278
1,RT @iansomerhalder: Speaking of climate change-TONIGHT Is another killer episode of @YEARSofLIVING ! 10/9c on @NatGeoChannel https://t.co/TÃ¢â‚¬Â¦,429362
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦,522401
1,RT @ajplus: Which candidate is going to take climate change seriously?Ã°Å¸Å’ï† https://t.co/jDL1NTenQ5,921038
1,"RT @AssaadRazzouk: In the new new world, China lectures the United States about climate change and the importance of cooperation betweÃ¢â‚¬Â¦",763824
1,You need to get inside the mind of a climate change denier if you want to change it https://t.co/biF4f66u0O,334469
1,RT @PolitiFact: False: @EPAScottPruitt says CO2 is not 'primary contributor' to global warming https://t.co/1hNX7tJGHI https://t.co/LOg8SbN…,987890
1,"US Rep.Lamar Smith, Chair of House Committee on Science, Space, &amp; Technology(+ climate change denier) has a 1-question survey on his website",222569
1,"@hari more inclusive society, better gun laws, experienced leadership, climate change, economy, higher min wage, anti fear, creativity, HRC",938935
1,"RT @Fusion: Bernie Sanders to Scott Pruitt: What is your opinion on the cause of climate change?

Pruitt: My opinion is immater… ",762044
1,RT @astitvam: There are many reports which says live stocks are major contributors for climate change! Still those who speak... https://t.c…,763796
1,@LenElchlein @ARareSpark - https://t.co/vw02nVxJzZ: If you don't believe in climate change I Can't wait to see what happens next!!,373710
1,"RT @ReillyRick: If you care about climate change, religious freedom, gun sanity, women's rights + racial harmony, this is a terrifying nighÃ¢â‚¬Â¦",443558
1,@SaintsForecast @SportsGuy_83 But 100% chance we are all dead in 200 years because of climate change.,423419
1,@NextGenClimate Pruitt does not think CO2 has anything to do w/ climate change and he's buddies w/ gas/oil companies. How f in obvious.,423258
1,"RT @adamcbest: Here's a Scaramucci tweet on gun control, climate change, the wall and gay marriage. In case he deletes them. https://t.co/X…",171763
1,RT @designtaxi: Raising awareness about the connectivity in climate change https://t.co/lgqLIIKxHj https://t.co/UmIhh3MIK3,421272
1,"RT @EricHolthaus: To me, our emotional/psychological response is *the* story on climate change. It defines how (and if) we will solve the p…",6658
1,RT @GovernorNanok: We have to Incorporate these climate change reducing efforts in the national food security &amp; energy policy to reali…,346659
1,"You wanna save the bees but your husband doesn't believe in climate change which is, in part, killing them.... https://t.co/X3k4E1ObPG",36164
1,"RT @SenBookerOffice: 7-year-old Olivia – knows climate change is real. 

Why doesn't @EPA nominee @AGScottPruitt? https://t.co/Dd57D6k3XY",722677
1,RT @SenSanders: If we don't address climate change there'll be more conflict over limited resources. We must listen to scientists not fossiÃ¢â‚¬Â¦,247330
1,"RT @rextmarvel: 10-GasFlaring, Depletion of the ozone layer etc can reduce if youths are aware of climate change.Lets involve them… ",377344
1,RT @jewiwee: You know what pisses me off? People that deny climate change and say 'polar bears aren't extinct' like they aren't…,547974
1,RT @foodandwater: Outrageous: Scott Pruitt is putting climate change skeptics in charge at the EPA. https://t.co/mwTpR1VNH9,842858
1,How can a guy who doesn't believe in global warming win the Us presidency ???!!! #DonaldTrump,724349
1,"This professor made a climate change PowerPoint for Trump. Satire is good. https://t.co/UExHGBWVNt
@RichardDawkins #sarcasm #GlobalWarming",941212
1,"RT @RedTRaccoon: Despite overwhelming scientific evidence that climate change is real, our President will not take part in the Paris…",711128
1,"@LeLarBear notice, he's already walking back his climate change is a Chinese conspiracy nonsense from the campaign.",69027
1,"RT @NPR: If there was any doubt over Trump's climate change views, it evaporated at the unveiling of his budget proposal. https://t.co/VGdm…",928744
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,562011
1,RT @Sanders4Potus: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thÃ¢â‚¬Â¦ httpÃ¢â‚¬Â¦,399754
1,RT @amyklobuchar: 175 nations agreed to combat climate change through historic agreement. Backing out is opposite of US leadership. https:/…,15562
1,RT @SenSanders: If we don't address climate change there'll be more conflict over limited resources. We must listen to scientists not fossiÃ¢â‚¬Â¦,544306
1,Department of the Interior scrubs 'climate change' page ― #Environment #ImpeachTrump https://t.co/o3bQHFhy5D https://t.co/V5rMhMLQoe,253123
1,"RT @AdamMcKim: If we want to develop global citizens who care about climate change, we need to focus less on floods &amp; more on drou… ",692287
1,RT @NasMaraj: As global warming gets worst so will natural disasters. Think it's a joke if you want to.,156457
1,RT @ninoqazi: #SOT2017 #climatechange @rinasaeedkhan sadly I thought we had moved beyond the basic questioning of is there climate change,794824
1,RT @wutrain: Take local action to fight climate change! More on @MattOMalley/my push for clean energy city &amp; how to get involved https://t.…,689783
